id,date,longitude,latitude
5LAT1,2017-11-04,-5.756270355,9.21072875
5LAT2,2017-11-04,-5.75622136,9.210021825
5LAT3,2017-11-04,-5.756813615,9.21020362
5LAT4,2017-11-04,-5.75719235,9.21065993
5LLO1,2017-10-21,-5.583183445,9.27982743
5LLO2,2017-10-21,-5.58431116,9.27891909
5LLO3,2017-10-21,-5.58176975,9.27922609
5LLO4,2017-10-21,-5.57972702,9.2800253
5LOK1,2017-10-23,-5.606258055,9.18653511
5LOK2,2017-10-23,-5.60541875,9.18623675
5LOK3,2017-10-23,-5.604367395,9.186717295
5LOK4,2017-10-23,-5.6051453,9.18801972
5MOR1,2017-10-29,-5.56988181,9.39735519
5MOR2,2017-10-29,-5.57175155,9.397859455
5MOR3,2017-10-29,-5.57213114,9.398706355
5MOR4,2017-10-29,-5.57020358,9.396858995
5NAK1,2017-10-27,-5.74840035,9.05975365
5NAK2,2017-10-27,-5.7483291,9.06009924
5NAK3,2017-10-27,-5.748197415,9.060687525
5NAK4,2017-10-27,-5.748971105,9.060316715
5NAL1,2017-10-31,-5.48624955,9.032432105
5NAL2,2017-10-31,-5.48637434,9.03120015
5NAL3,2017-10-31,-5.487457225,9.031847835
5NAL4,2017-10-31,-5.48665763,9.033218755
5NAM1,2017-10-27,-5.751123835,8.88399524
5NAM2,2017-10-27,-5.750430455,8.88410248
5NAM3,2017-10-27,-5.74940379,8.88466199
5NAM4,2017-10-27,-5.75047383,8.885456185
5NOT1,2017-11-06,-5.61839577,9.257524385
5NOT2,2017-11-06,-5.618515115,9.258080385
5NOT3,2017-11-06,-5.61712831,9.25866634
5NOT4,2017-11-06,-5.617631245,9.256270965
5NOU1,2017-11-02,-5.7784178,9.1680537
5NOU2,2017-11-02,-5.779373575,9.167517055
5NOU3,2017-11-02,-5.77879041,9.166931595
5NOU4,2017-11-02,-5.78021983,9.16703247
5NOW1,2017-10-29,-5.516565035,9.4866822
5NOW2,2017-10-29,-5.51638886,9.48585183
5NOW3,2017-10-29,-5.51670316,9.484561705
5NOW4,2017-10-29,-5.51694908,9.484657005
5PEN1,2017-10-21,-5.515871985,9.2532049
5PEN2,2017-10-21,-5.51563178,9.254004085
5PEN3,2017-10-21,-5.514380495,9.25336771
5PEN4,2017-10-21,-5.51345667,9.25356069
5PES1,2017-10-29,-5.48800643,9.506775365
5PES2,2017-10-29,-5.488259415,9.504935195
5PES3,2017-10-29,-5.48809287,9.50418828
5PES4,2017-10-29,-5.48701582,9.50521686
5TAG1,2017-11-02,-5.68777827,9.15993298
5TAG2,2017-11-02,-5.68714012,9.160268035
5TAG3,2017-11-02,-5.6878694,9.1609292
5TAG4,2017-11-02,-5.688479615,9.16123567
5TAH1,2017-10-25,-5.512729845,9.38997617
5TAH2,2017-10-25,-5.513294515,9.3913049
5TAH3,2017-10-25,-5.512441825,9.391955235
5TAH4,2017-10-25,-5.51212578,9.392539055
5TAK1,2017-10-23,-5.606320375,9.32531812
5TAK2,2017-10-23,-5.60614725,9.32337541
5TAK3,2017-10-23,-5.60567771,9.3275417
5TAK4,2017-10-23,-5.60309319,9.327074015
5YAY1,2017-10-31,-5.499923155,8.9887896
5YAY2,2017-10-31,-5.50012489,8.989073725
5YAY3,2017-10-31,-5.499349665,8.98905927
5YAY4,2017-10-31,-5.49960065,8.98968844
5YEN1,2017-10-23,-5.58955173,9.353026945
5YEN2,2017-10-23,-5.58841194,9.35294138
5YEN3,2017-10-23,-5.58719788,9.35143936
5YEN4,2017-10-23,-5.58683913,9.35344394
6BAP1,2017-12-10,-5.668541675,9.236577615
6BAP2,2017-12-10,-5.667809465,9.2361211
6BAP3,2017-12-10,-5.668486315,9.23783319
6BAP4,2017-12-10,-5.66882405,9.237178025
6BLA1,2017-12-08,-5.652782665,8.949523425
6BLA2,2017-12-08,-5.651657385,8.94930324
6BLA3,2017-12-08,-5.65210132,8.948198565
6BLA4,2017-12-08,-5.65326641,8.948468985
6FEL1,2017-11-30,-5.471699475,9.450436135
6FEL2,2017-11-30,-5.472006655,9.449965765
6FEL3,2017-11-30,-5.47011918,9.4490105
6FEL4,2017-11-30,-5.47028022,9.44992237
6FLA1,2017-11-26,-5.61062669,9.29448633
6FLA2,2017-11-26,-5.60972931,9.296244465
6FLA3,2017-11-26,-5.609981085,9.29714812
6FLA4,2017-11-26,-5.610998115,9.29594312
6GUE1,2017-11-26,-5.549424305,9.271663775
6GUE2,2017-11-26,-5.54880373,9.27124029
6GUE3,2017-11-26,-5.548393605,9.27193589
6GUE4,2017-11-26,-5.549231855,9.27245606
6KAG1,2017-11-28,-5.53524911,9.28181606
6KAG2,2017-11-28,-5.53625843,9.28144656
6KAG3,2017-11-28,-5.53587293,9.2825671
6KAG4,2017-11-28,-5.534649595,9.28288969
6KAR1,2017-12-04,-5.71082585,8.991629065
6KAR2,2017-12-04,-5.709808155,8.991549415
6KAR3,2017-12-04,-5.710628805,8.991152575
6KAR4,2017-12-04,-5.711422085,8.99166849
6KAT1,2017-12-12,-5.73815263,9.23416592
6KAT2,2017-12-12,-5.739618615,9.23417036
6KAT3,2017-12-12,-5.739851205,9.234970175
6KAT4,2017-12-12,-5.74002003,9.235390745
6KOG1,2017-12-12,-5.76100008,9.25666218
6KOG2,2017-12-12,-5.761173015,9.255354785
6KOG3,2017-12-12,-5.760118725,9.25539186
6KOG4,2017-12-12,-5.759301515,9.2547026
6KON1,2017-11-30,-5.514426105,9.440584095
6KON2,2017-11-30,-5.513976445,9.44028605
6KON3,2017-11-30,-5.512981835,9.44085139
6KON4,2017-11-30,-5.513524135,9.44076498
6LAG1,2017-11-26,-5.56792693,9.29688948
6LAG2,2017-11-26,-5.56720216,9.298315505
6LAG3,2017-11-26,-5.56671729,9.29928581
6LAG4,2017-11-26,-5.56825173,9.297858845
6LAT1,2017-12-12,-5.756223495,9.21073365
6LAT2,2017-12-12,-5.75619993,9.20998985
6LAT3,2017-12-12,-5.756780265,9.21015344
6LAT4,2017-12-12,-5.75716306,9.210602185
6LLO1,2017-11-28,-5.58321058,9.279842115
6LLO2,2017-11-28,-5.584318105,9.278908205
6LLO3,2017-11-28,-5.58176712,9.279261985
6LLO4,2017-11-28,-5.579730835,9.28003195
6LOK1,2017-12-01,-5.606245575,9.186549565
6LOK2,2017-12-01,-5.60538812,9.18628267
6LOK3,2017-12-01,-5.60435479,9.186757935
6LOK4,2017-12-01,-5.60514349,9.18802249
6MOR1,2017-12-06,-5.56989699,9.39733682
6MOR2,2017-12-06,-5.57174649,9.39780981
6MOR3,2017-12-06,-5.57210489,9.398716995
6MOR4,2017-12-06,-5.571743355,9.39910858
6NAK1,2017-12-04,-5.74839162,9.059768825
6NAK2,2017-12-04,-5.74821208,9.060344585
6NAK3,2017-12-04,-5.74795906,9.06053341
6NAK4,2017-12-04,-5.74817222,9.06068535
6NAL1,2017-12-08,-5.486171655,9.03239644
6NAL2,2017-12-08,-5.48635329,9.03113353
6NAL3,2017-12-08,-5.487397015,9.031840865
6NAL4,2017-12-08,-5.486622,9.03326969
6NAM1,2017-12-04,-5.751122885,8.88402422
6NAM2,2017-12-04,-5.75040959,8.884147855
6NAM3,2017-12-04,-5.749422075,8.88466174
6NAM4,2017-12-04,-5.75048754,8.88548125
6NOT1,2017-12-13,-5.618430045,9.257509665
6NOT2,2017-12-13,-5.618485065,9.258042835
6NOT3,2017-12-13,-5.61714212,9.258621035
6NOT4,2017-12-13,-5.617666605,9.25626205
6NOU1,2017-12-10,-5.778403345,9.168090865
6NOU2,2017-12-10,-5.77938207,9.16751753
6NOU3,2017-12-10,-5.7786826,9.166938265
6NOU4,2017-12-10,-5.780210255,9.167033765
6NOW1,2017-12-06,-5.51659694,9.48668697
6NOW2,2017-12-06,-5.51636712,9.485807285
6NOW3,2017-12-06,-5.51667806,9.48460446
6NOW4,2017-12-06,-5.51703596,9.4846577
6PEN1,2017-11-28,-5.5158791,9.25317228
6PEN2,2017-11-28,-5.51562841,9.25395401
6PEN3,2017-11-28,-5.51439226,9.25334081
6PEN4,2017-11-28,-5.51348213,9.25358883
6PES1,2017-12-06,-5.48800522,9.50678128
6PES2,2017-12-06,-5.488239815,9.504909915
6PES3,2017-12-06,-5.48809652,9.50417721
6PES4,2017-12-06,-5.486996095,9.50520361
6TAG1,2017-12-10,-5.68777883,9.15989917
6TAG2,2017-12-10,-5.68713314,9.16027801
6TAG3,2017-12-10,-5.687882485,9.160898675
6TAG4,2017-12-10,-5.68846456,9.161274075
6TAH1,2017-11-30,-5.512708895,9.39001399
6TAH2,2017-11-30,-5.51328059,9.39127847
6TAH3,2017-11-30,-5.51242643,9.39194014
6TAH4,2017-11-30,-5.51209186,9.39255063
6TAK1,2017-12-01,-5.60631108,9.32533383
6TAK2,2017-12-01,-5.60612807,9.32339087
6TAK3,2017-12-01,-5.60567513,9.32750086
6TAK4,2017-12-01,-5.60307544,9.3270732
6YAY1,2017-12-08,-5.499924675,8.98880473
6YAY2,2017-12-08,-5.50006952,8.989079495
6YAY3,2017-12-08,-5.49933829,8.98910684
6YAY4,2017-12-08,-5.49958564,8.98968798
6YEN1,2017-12-01,-5.5895999,9.35307661
6YEN2,2017-12-01,-5.58839133,9.35297184
6YEN3,2017-12-01,-5.58717273,9.351401605
6YEN4,2017-12-01,-5.58683248,9.35343811
7BAP1,2018-01-31,-5.66773993,9.23700418
7BAP2,2018-01-31,-5.66782648,9.23615515
7BAP3,2018-01-31,-5.668482475,9.237843195
7BAP4,2018-01-31,-5.66881274,9.2372437
7BLA1,2018-01-29,-5.65280136,8.9495236
7BLA2,2018-01-29,-5.6516877,8.94930585
7BLA3,2018-01-29,-5.65211529,8.9481681
7BLA4,2018-01-29,-5.653321915,8.94845873
7FEL1,2018-01-23,-5.47171004,9.45041208
7FEL2,2018-01-23,-5.47199763,9.44993442
7FEL3,2018-01-23,-5.47014649,9.448981435
7FEL4,2018-01-23,-5.4703166,9.44993578
7FLA1,2018-01-17,-5.610579545,9.294480235
7FLA2,2018-01-17,-5.60975764,9.296086335
7FLA3,2018-01-17,-5.609964425,9.297159285
7FLA4,2018-01-17,-5.61099526,9.29593834
7GUE1,2018-01-17,-5.54939338,9.27168563
7GUE2,2018-01-17,-5.54880257,9.271256605
7GUE3,2018-01-17,-5.54840072,9.27193602
7GUE4,2018-01-17,-5.549237615,9.272413465
7KAG1,2018-01-19,-5.535277915,9.281786985
7KAG2,2018-01-19,-5.53628612,9.28143487
7KAG3,2018-01-19,-5.535856775,9.282577845
7KAG4,2018-01-19,-5.53466647,9.28286755
7KAR1,2018-01-25,-5.71087214,8.99159612
7KAR2,2018-01-25,-5.709831175,8.99154839
7KAR3,2018-01-25,-5.71058136,8.991088445
7KAR4,2018-01-25,-5.711412935,8.9916778
7KAT1,2018-02-02,-5.7381688,9.23411809
7KAT2,2018-02-02,-5.739564445,9.234439895
7KAT3,2018-02-02,-5.73974423,9.235037315
7KAT4,2018-02-02,-5.7399758,9.235066215
7KOG1,2018-02-02,-5.760992485,9.25667465
7KOG2,2018-02-02,-5.761161635,9.255362775
7KOG3,2018-02-02,-5.76008397,9.25542262
7KOG4,2018-02-02,-5.759283225,9.25467764
7KON1,2018-01-23,-5.51439828,9.44059518
7KON2,2018-01-23,-5.51395073,9.44027995
7KON3,2018-01-23,-5.51303943,9.44085898
7KON4,2018-01-23,-5.513482675,9.44075097
7LAG1,2018-01-17,-5.56796253,9.29689188
7LAG2,2018-01-17,-5.56722968,9.298306975
7LAG3,2018-01-17,-5.56666359,9.29931431
7LAG4,2018-01-17,-5.56822014,9.29787599
7LAT1,2018-02-02,-5.75626717,9.21073219
7LAT2,2018-02-02,-5.75619853,9.21004345
7LAT3,2018-02-02,-5.75681035,9.21020928
7LAT4,2018-02-02,-5.75719612,9.21067356
7LLO1,2018-01-19,-5.58361318,9.27942245
7LLO2,2018-01-19,-5.584318335,9.278901555
7LLO3,2018-01-19,-5.581827615,9.27925407
7LLO4,2018-01-19,-5.579739725,9.280026205
7LOK1,2018-01-21,-5.60627147,9.186538585
7LOK2,2018-01-21,-5.60540497,9.18623719
7LOK3,2018-01-21,-5.60438984,9.1867155
7LOK4,2018-01-21,-5.60512687,9.18798671
7MOR1,2018-01-27,-5.56991654,9.39732828
7MOR2,2018-01-27,-5.57185816,9.397915525
7MOR3,2018-01-27,-5.572192115,9.39871385
7MOR4,2018-01-27,-5.57175999,9.399091575
7NAK1,2018-01-25,-5.748395945,9.05973522
7NAK2,2018-01-25,-5.74818354,9.06032225
7NAK3,2018-01-25,-5.747964385,9.06049124
7NAK4,2018-01-25,-5.748214895,9.060755565
7NAL1,2018-01-29,-5.486220885,9.03242728
7NAL2,2018-01-29,-5.486368185,9.031151745
7NAL3,2018-01-29,-5.487474405,9.031841455
7NAL4,2018-01-29,-5.48665667,9.033210205
7NAM1,2018-01-25,-5.75114991,8.883988595
7NAM2,2018-01-25,-5.750413305,8.88410733
7NAM3,2018-01-25,-5.749372925,8.88467895
7NAM4,2018-01-25,-5.750474345,8.88548988
7NOT1,2018-01-21,-5.6184584,9.257512525
7NOT2,2018-01-21,-5.61850432,9.25808076
7NOT3,2018-01-21,-5.61714548,9.258634785
7NOT4,2018-01-21,-5.61766201,9.25622658
7NOU1,2018-01-31,-5.77841562,9.1680477
7NOU2,2018-01-31,-5.77868038,9.16691021
7NOU3,2018-01-31,-5.7793688,9.167495405
7NOU4,2018-01-31,-5.78021937,9.16702812
7NOW1,2018-02-04,-5.516620495,9.48670948
7NOW2,2018-02-04,-5.51664608,9.48676408
7NOW3,2018-02-04,-5.5166939,9.48456727
7NOW4,2018-02-04,-5.51700814,9.48466501
7PEN1,2018-01-19,-5.51585508,9.2531901
7PEN2,2018-01-19,-5.51566792,9.253996375
7PEN3,2018-01-19,-5.514367855,9.253337845
7PEN4,2018-01-19,-5.513490965,9.253578545
7PES1,2018-01-27,-5.488013245,9.50677232
7PES2,2018-01-27,-5.488257695,9.50493422
7PES3,2018-01-27,-5.488064415,9.50419314
7PES4,2018-01-27,-5.48702077,9.50523148
7TAG1,2018-01-31,-5.68778781,9.15989393
7TAG2,2018-01-31,-5.6871234,9.16028976
7TAG3,2018-01-31,-5.687894535,9.160935575
7TAG4,2018-01-31,-5.68845439,9.16126023
7TAH1,2018-01-23,-5.51266837,9.390018575
7TAH2,2018-01-23,-5.513286275,9.391223865
7TAH3,2018-01-23,-5.51243323,9.39195606
7TAH4,2018-01-23,-5.51208961,9.39257247
7TAK1,2018-01-21,-5.606275055,9.3253114
7TAK2,2018-01-21,-5.60614653,9.32335816
7TAK3,2018-01-21,-5.605683755,9.32750536
7TAK4,2018-01-21,-5.60307416,9.327060725
7YAY1,2018-01-29,-5.49989689,8.988788745
7YAY2,2018-01-29,-5.50010125,8.98906306
7YAY3,2018-01-29,-5.49932553,8.98909836
7YAY4,2018-01-29,-5.49960066,8.98969278
7YEN1,2018-01-26,-5.58958816,9.353045155
7YEN2,2018-01-26,-5.58835699,9.352961235
7YEN3,2018-01-26,-5.587174865,9.35137718
7YEN4,2018-01-26,-5.586830165,9.353454105
8BAP1,2018-03-30,-5.66852142,9.2366307
8BAP2,2018-03-30,-5.66779198,9.23613304
8BAP3,2018-03-30,-5.668461915,9.237755055
8BAP4,2018-03-30,-5.66876256,9.23722875
8BLA1,2018-03-28,-5.65286624,8.94951584
8BLA2,2018-03-28,-5.651702765,8.949318285
8BLA3,2018-03-28,-5.65209171,8.94823097
8BLA4,2018-03-28,-5.653315555,8.948413045
8FEL1,2018-03-22,-5.47173658,9.450452655
8FEL2,2018-03-22,-5.472067455,9.449942595
8FEL3,2018-03-22,-5.4701287,9.448956565
8FEL4,2018-03-22,-5.470364455,9.449960415
8FLA1,2018-03-18,-5.610591325,9.294421265
8FLA2,2018-03-18,-5.609824735,9.29609427
8FLA3,2018-03-18,-5.61000801,9.2971161
8FLA4,2018-03-18,-5.610980995,9.29596126
8GUE1,2018-03-16,-5.54939151,9.27164284
8GUE2,2018-03-16,-5.54886367,9.27123968
8GUE3,2018-03-16,-5.548432375,9.2719318
8GUE4,2018-03-16,-5.54926499,9.272367465
8KAG1,2018-03-18,-5.53526386,9.281794605
8KAG2,2018-03-18,-5.53629441,9.2814401
8KAG3,2018-03-18,-5.5358695,9.282565425
8KAG4,2018-03-18,-5.53464268,9.28287085
8KAR1,2018-03-24,-5.710814335,8.99164598
8KAR2,2018-03-24,-5.709866915,8.99158762
8KAR3,2018-03-24,-5.71054917,8.99109414
8KAR4,2018-03-24,-5.71141638,8.9917204
8KAT1,2018-04-01,-5.73815694,9.234127745
8KAT2,2018-04-01,-5.739538395,9.23409621
8KAT3,2018-04-01,-5.73978488,9.23503964
8KAT4,2018-04-01,-5.74007616,9.23541882
8KOG1,2018-04-01,-5.76102497,9.256636205
8KOG2,2018-04-01,-5.761130385,9.2553737
8KOG3,2018-04-01,-5.76008539,9.25542271
8KOG4,2018-04-01,-5.75927238,9.25471978
8KON1,2018-03-22,-5.51440629,9.44062072
8KON2,2018-03-22,-5.513946005,9.440321355
8KON3,2018-03-22,-5.51304997,9.4408825
8KON4,2018-03-22,-5.513508355,9.44079193
8LAG1,2018-03-16,-5.567965225,9.296924095
8LAG2,2018-03-16,-5.567175635,9.298380055
8LAG3,2018-03-16,-5.56659418,9.299303745
8LAG4,2018-03-16,-5.56821449,9.297859995
8LAT1,2018-04-01,-5.7562734,9.21074277
8LAT2,2018-04-01,-5.75619483,9.210036705
8LAT3,2018-04-01,-5.756796855,9.210179175
8LAT4,2018-04-01,-5.757197135,9.210643915
8LLO1,2018-03-18,-5.583192925,9.279841725
8LLO2,2018-03-18,-5.58432671,9.278918855
8LLO3,2018-03-18,-5.58174801,9.279259305
8LLO4,2018-03-18,-5.57975198,9.280036745
8LOK1,2018-03-20,-5.60626363,9.18651152
8LOK2,2018-03-20,-5.60542202,9.186231435
8LOK3,2018-03-20,-5.60445345,9.186654365
8LOK4,2018-03-20,-5.60520325,9.18802571
8MOR1,2018-03-26,-5.56988849,9.39735569
8MOR2,2018-03-26,-5.571876735,9.397899565
8MOR3,2018-03-26,-5.57212266,9.39870353
8MOR4,2018-03-26,-5.571698515,9.39913497
8NAK1,2018-03-24,-5.748381045,9.059728725
8NAK2,2018-03-24,-5.74816723,9.06031737
8NAK3,2018-03-24,-5.7479386,9.06053819
8NAK4,2018-03-24,-5.74819115,9.06072017
8NAL1,2018-03-28,-5.48621562,9.0324201
8NAL2,2018-03-28,-5.48638295,9.03117131
8NAL3,2018-03-28,-5.487454185,9.031845405
8NAL4,2018-03-28,-5.486634735,9.033219545
8NAM1,2018-03-24,-5.751178135,8.88402057
8NAM2,2018-03-24,-5.7504309,8.884165645
8NAM3,2018-03-24,-5.74940135,8.8846941
8NAM4,2018-03-24,-5.75052051,8.88546689
8NOT1,2018-04-03,-5.618423965,9.257511505
8NOT2,2018-04-03,-5.618506075,9.258061775
8NOT3,2018-04-03,-5.617163755,9.258626505
8NOT4,2018-04-03,-5.617664205,9.256250985
8NOU1,2018-03-30,-5.77843101,9.168050495
8NOU2,2018-03-30,-5.77935972,9.167505965
8NOU3,2018-03-30,-5.77873447,9.16693645
8NOU4,2018-03-30,-5.78020914,9.1670371
8NOW1,2018-03-26,-5.516579485,9.486632715
8NOW2,2018-03-26,-5.51639818,9.48578022
8NOW3,2018-03-26,-5.516729885,9.48456797
8NOW4,2018-03-26,-5.51704548,9.48464219
8PEN1,2018-03-20,-5.515924985,9.25321156
8PEN2,2018-03-20,-5.515626365,9.253908115
8PEN3,2018-03-20,-5.51439984,9.25332793
8PEN4,2018-03-20,-5.51345823,9.253502365
8PES1,2018-03-26,-5.48804283,9.50675921
8PES2,2018-03-26,-5.488228615,9.504932545
8PES3,2018-03-26,-5.48808297,9.504184205
8PES4,2018-03-26,-5.48701322,9.505234905
8TAG1,2018-03-30,-5.68779062,9.15988932
8TAG2,2018-03-30,-5.68711443,9.16022708
8TAG3,2018-03-30,-5.68789661,9.16093471
8TAG4,2018-03-30,-5.68852214,9.161181735
8TAH1,2018-03-22,-5.51272241,9.39007294
8TAH2,2018-03-22,-5.51332018,9.391253405
8TAH3,2018-03-22,-5.512454105,9.391955055
8TAH4,2018-03-22,-5.51213316,9.39253735
8TAK1,2018-03-20,-5.60634928,9.32532481
8TAK2,2018-03-20,-5.60615035,9.32335562
8TAK3,2018-03-20,-5.60569237,9.327529055
8TAK4,2018-03-20,-5.60313412,9.3271172
8YAY1,2018-03-28,-5.499923845,8.988781535
8YAY2,2018-03-28,-5.5000788,8.989064695
8YAY3,2018-03-28,-5.499337655,8.989101305
8YAY4,2018-03-28,-5.499615705,8.98968771
8YEN1,2018-03-16,-5.589575875,9.353054545
8YEN2,2018-03-16,-5.588370255,9.352946275
8YEN3,2018-03-16,-5.58716693,9.3513821
8YEN4,2018-03-16,-5.58683643,9.35348678
